HRV ANALYSIS RESULTS - 26-May-2021 16:03:52
Kubios HRV Premium
3.5.0
released in May 2021

Analyzed by:  -  - 

File name: C:\Users\Acquisition\Desktop\Active analysis\Kubios analysis\3296_10 Perf1.txt
Measurement date: xx/xx/xx xx:xx:xx
File type: asciiEKG
Channel label: RR data
Data length: 02:21:36 (h:min:s)
Measurement rate: - 

Parameters
 Number of samples: 27
 Detrending method: Smoothn priors (lambda: 500)
 Min/Max HR as average of: 5 beats
 Threshold for NNxx/pNNxx: 50 ms
 Frequency bands
  VLF: 0 - 0.04 Hz
  LF: 0.04 - 0.15 Hz
  HF: 0.15 - 0.4 Hz
 Interpolation rate: 4 Hz
 Points in frequency-domain: 300 points/Hz
 FFT spectrum options
  Window width: 300 s
  Window overlap: 50 %
 Use Lomb-Scargle periodogram instead of FFT: 0
 Lomb smoothing window: 0.02 Hz
 AR spectrum options
  AR model order: 16
  Use factorization: No
 Apply detrending for nonlinear analysis: 1
 Entropy, embedding dimension: 2
 Entropy, tolerance: 0.2 x SD
 DFA, short-term fluctuations: 4-12 beats
 DFA, long-term fluctuations: 13-64 beats
 RPA and D2, embedding dimension: 10
 RPA, threshold: 3.1623 x SD
 Time-varying options
  Window width: 300 s
  Grid interval: 60 s
  Spectrum estimation method: Spectrogram

Performed Analysis
 Standard analysis: Yes
 Time-varying analysis: Yes

RR Interval Samples Selected for Analysis
                              ,    Sample 1,    Sample 2,    Sample 3,    Sample 4,    Sample 5,    Sample 6,    Sample 7,    Sample 8,    Sample 9,   Sample 10,   Sample 11,   Sample 12,   Sample 13,   Sample 14,   Sample 15,   Sample 16,   Sample 17,   Sample 18,   Sample 19,   Sample 20,   Sample 21,   Sample 22,   Sample 23,   Sample 24,   Sample 25,   Sample 26,   Sample 27,
  Sample limits (hh:mm:ss):   ,00:01:42-00:06:42,00:06:42-00:11:42,00:11:42-00:16:42,00:16:42-00:21:42,00:21:42-00:26:42,00:26:42-00:31:42,00:31:42-00:36:42,00:36:42-00:41:42,00:41:42-00:46:42,00:46:42-00:51:42,00:51:42-00:56:42,00:56:42-01:01:42,01:01:42-01:06:42,01:06:42-01:11:42,01:11:42-01:16:42,01:16:42-01:21:42,01:21:42-01:26:42,01:26:42-01:31:42,01:31:42-01:36:42,01:36:42-01:41:42,01:41:42-01:46:42,01:46:42-01:51:42,01:51:42-01:56:42,01:56:42-02:01:42,02:01:42-02:06:42,02:06:42-02:11:42,02:11:42-02:16:42,
  Sample Analysis Type: Single samples
  Beat correction: Automatic correction
  Beats total:                ,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,          54,         135,
  Beats corrected:            ,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           8,
  Beats corrected (%):        ,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,           0,        5.93,
  Effective data length (s):  ,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,          45,         107,
  Effective data length (%):  ,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,       15.00,       35.79,


RESULTS FOR SINGLE SAMPLES
STANDARD RESULTS
                              ,    SAMPLE 1,            ,    SAMPLE 2,            ,    SAMPLE 3,            ,    SAMPLE 4,            ,    SAMPLE 5,            ,    SAMPLE 6,            ,    SAMPLE 7,            ,    SAMPLE 8,            ,    SAMPLE 9,            ,   SAMPLE 10,            ,   SAMPLE 11,            ,   SAMPLE 12,            ,   SAMPLE 13,            ,   SAMPLE 14,            ,   SAMPLE 15,            ,   SAMPLE 16,            ,   SAMPLE 17,            ,   SAMPLE 18,            ,   SAMPLE 19,            ,   SAMPLE 20,            ,   SAMPLE 21,            ,   SAMPLE 22,            ,   SAMPLE 23,            ,   SAMPLE 24,            ,   SAMPLE 25,            ,   SAMPLE 26,            ,   SAMPLE 27,            ,
                              ,     336.152,         NaN,            ,            ,            ,            ,            ,            ,            ,     635.046,         NaN,            ,            ,            ,            ,            ,            ,            ,     935.746,         NaN,            ,            ,            ,            ,            ,            ,            ,    1228.697,         NaN,            ,            ,            ,            ,            ,            ,            ,    1538.342,         NaN,            ,            ,            ,            ,            ,            ,            ,    1860.792,         NaN,            ,            ,            ,            ,            ,            ,            ,    2151.209,         NaN,            ,            ,            ,            ,            ,            ,            ,    2452.835,         NaN,            ,            ,            ,            ,            ,            ,            ,    2749.635,         NaN,            ,            ,            ,            ,            ,            ,            ,    3045.639,         NaN,            ,            ,            ,            ,            ,            ,            ,    3349.954,         NaN,            ,            ,            ,            ,            ,            ,            ,    3659.800,         NaN,            ,            ,            ,            ,            ,            ,            ,    3953.365,         NaN,            ,            ,            ,            ,            ,            ,            ,    4260.797,         NaN,            ,            ,            ,            ,            ,            ,            ,    4571.948,         NaN,            ,            ,            ,            ,            ,            ,            ,    4838.672,         NaN,            ,            ,            ,            ,            ,            ,            ,    5145.245,         NaN,            ,            ,            ,            ,            ,            ,            ,    5459.087,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,    6071.006,         NaN,            ,            ,            ,            ,            ,            ,            ,    6384.729,         NaN,            ,            ,            ,            ,            ,            ,            ,    6652.139,         NaN,            ,            ,            ,            ,            ,            ,            ,    6941.274,         NaN,            ,            ,            ,            ,            ,            ,            ,    7244.938,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     336.374,         NaN,            ,            ,            ,            ,            ,            ,            ,     635.490,         NaN,            ,            ,            ,            ,            ,            ,            ,     936.099,         NaN,            ,            ,            ,            ,            ,            ,            ,    1228.947,         NaN,            ,            ,            ,            ,            ,            ,            ,    1538.620,         NaN,            ,            ,            ,            ,            ,            ,            ,    1861.178,         NaN,            ,            ,            ,            ,            ,            ,            ,    2151.372,         NaN,            ,            ,            ,            ,            ,            ,            ,    2453.015,         NaN,            ,            ,            ,            ,            ,            ,            ,    2749.838,         NaN,            ,            ,            ,            ,            ,            ,            ,    3045.939,         NaN,            ,            ,            ,            ,            ,            ,            ,    3350.210,         NaN,            ,            ,            ,            ,            ,            ,            ,    3659.993,         NaN,            ,            ,            ,            ,            ,            ,            ,    3953.697,         NaN,            ,            ,            ,            ,            ,            ,            ,    4261.072,         NaN,            ,            ,            ,            ,            ,            ,            ,    4572.169,         NaN,            ,            ,            ,            ,            ,            ,            ,    4839.164,         NaN,            ,            ,            ,            ,            ,            ,            ,    5145.467,         NaN,            ,            ,            ,            ,            ,            ,            ,    5459.419,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,    6073.012,         NaN,            ,            ,            ,            ,            ,            ,            ,    6385.008,         NaN,            ,            ,            ,            ,            ,            ,            ,    6652.359,         NaN,            ,            ,            ,            ,            ,            ,            ,    6941.467,         NaN,            ,            ,            ,            ,            ,            ,            ,    7245.221,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     336.568,         NaN,            ,            ,            ,            ,            ,            ,            ,     635.685,         NaN,            ,            ,            ,            ,            ,            ,            ,     936.330,         NaN,            ,            ,            ,            ,            ,            ,            ,    1229.224,         NaN,            ,            ,            ,            ,            ,            ,            ,    1538.898,         NaN,            ,            ,            ,            ,            ,            ,            ,    1861.746,         NaN,            ,            ,            ,            ,            ,            ,            ,    2151.580,         NaN,            ,            ,            ,            ,            ,            ,            ,    2453.213,         NaN,            ,            ,            ,            ,            ,            ,            ,    2750.097,         NaN,            ,            ,            ,            ,            ,            ,            ,    3046.189,         NaN,            ,            ,            ,            ,            ,            ,            ,    3350.564,         NaN,            ,            ,            ,            ,            ,            ,            ,    3660.275,         NaN,            ,            ,            ,            ,            ,            ,            ,    3953.860,         NaN,            ,            ,            ,            ,            ,            ,            ,    4261.396,         NaN,            ,            ,            ,            ,            ,            ,            ,    4572.419,         NaN,            ,            ,            ,            ,            ,            ,            ,    4839.364,         NaN,            ,            ,            ,            ,            ,            ,            ,    5145.742,         NaN,            ,            ,            ,            ,            ,            ,            ,    5459.928,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,    6073.236,         NaN,            ,            ,            ,            ,            ,            ,            ,    6385.286,         NaN,            ,            ,            ,            ,            ,            ,            ,    6652.779,         NaN,            ,            ,            ,            ,            ,            ,            ,    6941.674,         NaN,            ,            ,            ,            ,            ,            ,            ,    7245.468,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     336.901,         NaN,            ,            ,            ,            ,            ,            ,            ,     635.906,         NaN,            ,            ,            ,            ,            ,            ,            ,     936.601,         NaN,            ,            ,            ,            ,            ,            ,            ,    1229.482,         NaN,            ,            ,            ,            ,            ,            ,            ,    1539.148,         NaN,            ,            ,            ,            ,            ,            ,            ,    1861.946,         NaN,            ,            ,            ,            ,            ,            ,            ,    2152.079,         NaN,            ,            ,            ,            ,            ,            ,            ,    2453.438,         NaN,            ,            ,            ,            ,            ,            ,            ,    2750.449,         NaN,            ,            ,            ,            ,            ,            ,            ,    3046.474,         NaN,            ,            ,            ,            ,            ,            ,            ,    3350.861,         NaN,            ,            ,            ,            ,            ,            ,            ,    3660.550,         NaN,            ,            ,            ,            ,            ,            ,            ,    3954.200,         NaN,            ,            ,            ,            ,            ,            ,            ,    4261.582,         NaN,            ,            ,            ,            ,            ,            ,            ,    4572.698,         NaN,            ,            ,            ,            ,            ,            ,            ,    4839.767,         NaN,            ,            ,            ,            ,            ,            ,            ,    5146.056,         NaN,            ,            ,            ,            ,            ,            ,            ,    5460.265,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,    6073.490,         NaN,            ,            ,            ,            ,            ,            ,            ,    6385.645,         NaN,            ,            ,            ,            ,            ,            ,            ,    6653.001,         NaN,            ,            ,            ,            ,            ,            ,            ,    6941.944,         NaN,            ,            ,            ,            ,            ,            ,            ,    7245.748,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     337.067,         NaN,            ,            ,            ,            ,            ,            ,            ,     636.155,         NaN,            ,            ,            ,            ,            ,            ,            ,     936.912,         NaN,            ,            ,            ,            ,            ,            ,            ,    1229.698,         NaN,            ,            ,            ,            ,            ,            ,            ,    1539.398,         NaN,            ,            ,            ,            ,            ,            ,            ,    1862.180,         NaN,            ,            ,            ,            ,            ,            ,            ,    2152.323,         NaN,            ,            ,            ,            ,            ,            ,            ,    2453.658,         NaN,            ,            ,            ,            ,            ,            ,            ,    2750.744,         NaN,            ,            ,            ,            ,            ,            ,            ,    3046.753,         NaN,            ,            ,            ,            ,            ,            ,            ,    3351.175,         NaN,            ,            ,            ,            ,            ,            ,            ,    3660.809,         NaN,            ,            ,            ,            ,            ,            ,            ,    3954.480,         NaN,            ,            ,            ,            ,            ,            ,            ,    4261.797,         NaN,            ,            ,            ,            ,            ,            ,            ,    4573.001,         NaN,            ,            ,            ,            ,            ,            ,            ,    4839.953,         NaN,            ,            ,            ,            ,            ,            ,            ,    5146.400,         NaN,            ,            ,            ,            ,            ,            ,            ,    5460.556,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,    6073.780,         NaN,            ,            ,            ,            ,            ,            ,            ,    6386.017,         NaN,            ,            ,            ,            ,            ,            ,            ,    6653.275,         NaN,            ,            ,            ,            ,            ,            ,            ,    6942.163,         NaN,            ,            ,            ,            ,            ,            ,            ,    7246.117,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     337.289,         NaN,            ,            ,            ,            ,            ,            ,            ,     636.407,         NaN,            ,            ,            ,            ,            ,            ,            ,     937.163,         NaN,            ,            ,            ,            ,            ,            ,            ,    1229.918,         NaN,            ,            ,            ,            ,            ,            ,            ,    1539.704,         NaN,            ,            ,            ,            ,            ,            ,            ,    1863.264,         NaN,            ,            ,            ,            ,            ,            ,            ,    2152.589,         NaN,            ,            ,            ,            ,            ,            ,            ,    2454.075,         NaN,            ,            ,            ,            ,            ,            ,            ,    2750.938,         NaN,            ,            ,            ,            ,            ,            ,            ,    3047.030,         NaN,            ,            ,            ,            ,            ,            ,            ,    3351.483,         NaN,            ,            ,            ,            ,            ,            ,            ,    3661.153,         NaN,            ,            ,            ,            ,            ,            ,            ,    3954.838,         NaN,            ,            ,            ,            ,            ,            ,            ,    4262.044,         NaN,            ,            ,            ,            ,            ,            ,            ,    4575.114,         NaN,            ,            ,            ,            ,            ,            ,            ,    4840.259,         NaN,            ,            ,            ,            ,            ,            ,            ,    5146.825,         NaN,            ,            ,            ,            ,            ,            ,            ,    5460.818,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,    6074.006,         NaN,            ,            ,            ,            ,            ,            ,            ,    6386.248,         NaN,            ,            ,            ,            ,            ,            ,            ,    6653.443,         NaN,            ,            ,            ,            ,            ,            ,            ,    6942.440,         NaN,            ,            ,            ,            ,            ,            ,            ,    7246.331,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     337.634,         NaN,            ,            ,            ,            ,            ,            ,            ,     636.601,         NaN,            ,            ,            ,            ,            ,            ,            ,     937.414,         NaN,            ,            ,            ,            ,            ,            ,            ,    1230.253,         NaN,            ,            ,            ,            ,            ,            ,            ,    1539.960,         NaN,            ,            ,            ,            ,            ,            ,            ,    1863.542,         NaN,            ,            ,            ,            ,            ,            ,            ,    2152.904,         NaN,            ,            ,            ,            ,            ,            ,            ,    2454.439,         NaN,            ,            ,            ,            ,            ,            ,            ,    2751.358,         NaN,            ,            ,            ,            ,            ,            ,            ,    3047.253,         NaN,            ,            ,            ,            ,            ,            ,            ,    3351.943,         NaN,            ,            ,            ,            ,            ,            ,            ,    3661.356,         NaN,            ,            ,            ,            ,            ,            ,            ,    3955.011,         NaN,            ,            ,            ,            ,            ,            ,            ,    4262.238,         NaN,            ,            ,            ,            ,            ,            ,            ,    4575.359,         NaN,            ,            ,            ,            ,            ,            ,            ,    4840.507,         NaN,            ,            ,            ,            ,            ,            ,            ,    5147.065,         NaN,            ,            ,            ,            ,            ,            ,            ,    5461.028,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,    6074.178,         NaN,            ,            ,            ,            ,            ,            ,            ,    6386.537,         NaN,            ,            ,            ,            ,            ,            ,            ,    6653.724,         NaN,            ,            ,            ,            ,            ,            ,            ,    6942.661,         NaN,            ,            ,            ,            ,            ,            ,            ,    7246.609,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     337.854,         NaN,            ,            ,            ,            ,            ,            ,            ,     636.823,         NaN,            ,            ,            ,            ,            ,            ,            ,     937.885,         NaN,            ,            ,            ,            ,            ,            ,            ,    1230.502,         NaN,            ,            ,            ,            ,            ,            ,            ,    1540.399,         NaN,            ,            ,            ,            ,            ,            ,            ,    1864.070,         NaN,            ,            ,            ,            ,            ,            ,            ,    2153.394,         NaN,            ,            ,            ,            ,            ,            ,            ,    2454.826,         NaN,            ,            ,            ,            ,            ,            ,            ,    2751.747,         NaN,            ,            ,            ,            ,            ,            ,            ,    3047.559,         NaN,            ,            ,            ,            ,            ,            ,            ,    3352.202,         NaN,            ,            ,            ,            ,            ,            ,            ,    3661.651,         NaN,            ,            ,            ,            ,            ,            ,            ,    3955.229,         NaN,            ,            ,            ,            ,            ,            ,            ,    4262.627,         NaN,            ,            ,            ,            ,            ,            ,            ,    4575.558,         NaN,            ,            ,            ,            ,            ,            ,            ,    4840.783,         NaN,            ,            ,            ,            ,            ,            ,            ,    5147.306,         NaN,            ,            ,            ,            ,            ,            ,            ,    5461.347,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,    6074.474,         NaN,            ,            ,            ,            ,            ,            ,            ,    6386.758,         NaN,            ,            ,            ,            ,            ,            ,            ,    6653.944,         NaN,            ,            ,            ,            ,            ,            ,            ,    6942.934,         NaN,            ,            ,            ,            ,            ,            ,            ,    7246.812,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     338.180,         NaN,            ,            ,            ,            ,            ,            ,            ,     637.102,         NaN,            ,            ,            ,            ,            ,            ,            ,     938.135,         NaN,            ,            ,            ,            ,            ,            ,            ,    1230.861,         NaN,            ,            ,            ,            ,            ,            ,            ,    1540.648,         NaN,            ,            ,            ,            ,            ,            ,            ,    1864.566,         NaN,            ,            ,            ,            ,            ,            ,            ,    2153.738,         NaN,            ,            ,            ,            ,            ,            ,            ,    2455.332,         NaN,            ,            ,            ,            ,            ,            ,            ,    2751.988,         NaN,            ,            ,            ,            ,            ,            ,            ,    3047.890,         NaN,            ,            ,            ,            ,            ,            ,            ,    3352.530,         NaN,            ,            ,            ,            ,            ,            ,            ,    3661.829,         NaN,            ,            ,            ,            ,            ,            ,            ,    3955.507,         NaN,            ,            ,            ,            ,            ,            ,            ,    4262.878,         NaN,            ,            ,            ,            ,            ,            ,            ,    4575.920,         NaN,            ,            ,            ,            ,            ,            ,            ,    4841.009,         NaN,            ,            ,            ,            ,            ,            ,            ,    5147.501,         NaN,            ,            ,            ,            ,            ,            ,            ,    5461.596,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,    6074.860,         NaN,            ,            ,            ,            ,            ,            ,            ,    6386.980,         NaN,            ,            ,            ,            ,            ,            ,            ,    6654.245,         NaN,            ,            ,            ,            ,            ,            ,            ,    6943.274,         NaN,            ,            ,            ,            ,            ,            ,            ,    7247.002,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     338.512,         NaN,            ,            ,            ,            ,            ,            ,            ,     637.409,         NaN,            ,            ,            ,            ,            ,            ,            ,     938.479,         NaN,            ,            ,            ,            ,            ,            ,            ,    1231.170,         NaN,            ,            ,            ,            ,            ,            ,            ,    1540.955,         NaN,            ,            ,            ,            ,            ,            ,            ,    1864.764,         NaN,            ,            ,            ,            ,            ,            ,            ,    2154.118,         NaN,            ,            ,            ,            ,            ,            ,            ,    2455.798,         NaN,            ,            ,            ,            ,            ,            ,            ,    2752.265,         NaN,            ,            ,            ,            ,            ,            ,            ,    3048.222,         NaN,            ,            ,            ,            ,            ,            ,            ,    3352.734,         NaN,            ,            ,            ,            ,            ,            ,            ,    3662.045,         NaN,            ,            ,            ,            ,            ,            ,            ,    3955.727,         NaN,            ,            ,            ,            ,            ,            ,            ,    4263.188,         NaN,            ,            ,            ,            ,            ,            ,            ,    4576.198,         NaN,            ,            ,            ,            ,            ,            ,            ,    4841.257,         NaN,            ,            ,            ,            ,            ,            ,            ,    5147.939,         NaN,            ,            ,            ,            ,            ,            ,            ,    5461.819,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,    6075.151,         NaN,            ,            ,            ,            ,            ,            ,            ,    6387.145,         NaN,            ,            ,            ,            ,            ,            ,            ,    6654.483,         NaN,            ,            ,            ,            ,            ,            ,            ,    6943.735,         NaN,            ,            ,            ,            ,            ,            ,            ,    7247.165,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     338.846,         NaN,            ,            ,            ,            ,            ,            ,            ,     637.630,         NaN,            ,            ,            ,            ,            ,            ,            ,     938.830,         NaN,            ,            ,            ,            ,            ,            ,            ,    1231.502,         NaN,            ,            ,            ,            ,            ,            ,            ,    1541.336,         NaN,            ,            ,            ,            ,            ,            ,            ,    1864.956,         NaN,            ,            ,            ,            ,            ,            ,            ,    2154.323,         NaN,            ,            ,            ,            ,            ,            ,            ,    2456.269,         NaN,            ,            ,            ,            ,            ,            ,            ,    2752.468,         NaN,            ,            ,            ,            ,            ,            ,            ,    3048.557,         NaN,            ,            ,            ,            ,            ,            ,            ,    3352.901,         NaN,            ,            ,            ,            ,            ,            ,            ,    3662.247,         NaN,            ,            ,            ,            ,            ,            ,            ,    3955.950,         NaN,            ,            ,            ,            ,            ,            ,            ,    4263.574,         NaN,            ,            ,            ,            ,            ,            ,            ,    4576.471,         NaN,            ,            ,            ,            ,            ,            ,            ,    4841.453,         NaN,            ,            ,            ,            ,            ,            ,            ,    5148.216,         NaN,            ,            ,            ,            ,            ,            ,            ,    5462.188,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,    6075.457,         NaN,            ,            ,            ,            ,            ,            ,            ,    6387.312,         NaN,            ,            ,            ,            ,            ,            ,            ,    6654.864,         NaN,            ,            ,            ,            ,            ,            ,            ,    6943.967,         NaN,            ,            ,            ,            ,            ,            ,            ,    7247.383,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     339.264,         NaN,            ,            ,            ,            ,            ,            ,            ,     637.881,         NaN,            ,            ,            ,            ,            ,            ,            ,     939.136,         NaN,            ,            ,            ,            ,            ,            ,            ,    1231.669,         NaN,            ,            ,            ,            ,            ,            ,            ,    1541.618,         NaN,            ,            ,            ,            ,            ,            ,            ,    1865.349,         NaN,            ,            ,            ,            ,            ,            ,            ,    2154.709,         NaN,            ,            ,            ,            ,            ,            ,            ,    2456.564,         NaN,            ,            ,            ,            ,            ,            ,            ,    2752.700,         NaN,            ,            ,            ,            ,            ,            ,            ,    3048.917,         NaN,            ,            ,            ,            ,            ,            ,            ,    3353.235,         NaN,            ,            ,            ,            ,            ,            ,            ,    3662.604,         NaN,            ,            ,            ,            ,            ,            ,            ,    3956.200,         NaN,            ,            ,            ,            ,            ,            ,            ,    4263.796,         NaN,            ,            ,            ,            ,            ,            ,            ,    4576.806,         NaN,            ,            ,            ,            ,            ,            ,            ,    4841.672,         NaN,            ,            ,            ,            ,            ,            ,            ,    5148.529,         NaN,            ,            ,            ,            ,            ,            ,            ,    5462.427,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,    6075.788,         NaN,            ,            ,            ,            ,            ,            ,            ,    6387.703,         NaN,            ,            ,            ,            ,            ,            ,            ,    6655.249,         NaN,            ,            ,            ,            ,            ,            ,            ,    6944.254,         NaN,            ,            ,            ,            ,            ,            ,            ,    7247.943,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     339.514,         NaN,            ,            ,            ,            ,            ,            ,            ,     638.194,         NaN,            ,            ,            ,            ,            ,            ,            ,     939.576,         NaN,            ,            ,            ,            ,            ,            ,            ,    1231.889,         NaN,            ,            ,            ,            ,            ,            ,            ,    1541.962,         NaN,            ,            ,            ,            ,            ,            ,            ,    1865.586,         NaN,            ,            ,            ,            ,            ,            ,            ,    2154.954,         NaN,            ,            ,            ,            ,            ,            ,            ,    2457.103,         NaN,            ,            ,            ,            ,            ,            ,            ,    2752.910,         NaN,            ,            ,            ,            ,            ,            ,            ,    3049.307,         NaN,            ,            ,            ,            ,            ,            ,            ,    3353.481,         NaN,            ,            ,            ,            ,            ,            ,            ,    3662.930,         NaN,            ,            ,            ,            ,            ,            ,            ,    3956.501,         NaN,            ,            ,            ,            ,            ,            ,            ,    4264.119,         NaN,            ,            ,            ,            ,            ,            ,            ,    4577.261,         NaN,            ,            ,            ,            ,            ,            ,            ,    4841.925,         NaN,            ,            ,            ,            ,            ,            ,            ,    5148.771,         NaN,            ,            ,            ,            ,            ,            ,            ,    5462.596,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,    6076.130,         NaN,            ,            ,            ,            ,            ,            ,            ,    6387.891,         NaN,            ,            ,            ,            ,            ,            ,            ,    6655.556,         NaN,            ,            ,            ,            ,            ,            ,            ,    6944.553,         NaN,            ,            ,            ,            ,            ,            ,            ,    7249.861,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
